id,truckstop_id,truckstop_name,address,city,state,rack_id,retail_price,latitude,longitude
335,1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.951,32.644724,-96.520915
336,1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,47.923999,-122.300371
337,1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.281,31.836723,-100.996326
338,1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.966,36.33641,-102.073073
339,1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.871,30.221303,-102.067703
340,1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.066,40.290233,-83.031788
341,1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.876,32.458204,-99.862533
343,1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.67748,-113.06189
344,1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.991788,-110.11284
345,1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.452,40.64482,-111.496653
346,1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.927041,-111.863495
347,1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.271514,-97.397345
349,1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.241,36.85123,-80.91202
350,1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.59649,-82.18847
351,1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,-27.91858,153.170689
352,1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,37.330966,-79.21695
354,1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.258353,-77.139346
355,1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.386,38.14958,-79.0717
356,1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,25.644555,-80.335923
357,1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.032,38.176423,-78.889338
358,1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.946926,-78.439519
359,1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.412,37.357226,-79.958157
361,1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,36.712205,15.091886
362,1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.660011,-117.4058
364,1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.438612,-122.84894
365,1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.416,26.175429,-80.099384
366,1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,44.96419,-92.557913
367,2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.088331,-87.633148
368,2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.70563,-92.103003
369,2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.291,35.48621,-78.257364
370,2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.298879,-78.437016
371,2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.413815,-82.428601
373,2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,42.845141,-106.386072
374,2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.844293,-106.311687
375,2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.138437,-104.812406
376,2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.755834,-105.379458
377,2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,42.849754,-106.323386
378,2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.668378,-107.979034
379,2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.374994,-98.588562
380,2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,-26.316359,-48.835183
381,2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,27.75205,-82.678047
382,2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.568452,-103.00384
383,2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.426,41.737965,-111.846011
384,2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.772523,-112.088746
385,2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.972778,-112.716387
386,2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.535918,-89.989935
387,2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.313704,-105.602581
388,2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.623572,-77.410966
389,2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.64956,-94.467251
391,2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.357226,-79.958157
392,2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,39.6023,-79.70783
393,2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,25.809097,-80.124558
394,2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.316,41.156697,-81.24258
395,2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.682,33.169399,-101.80756
396,2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.032,34.784787,-92.258199
397,2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.272,34.10326,-83.831106
399,2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.232,32.365927,-81.884804
400,2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.762684,-88.190457
402,2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.633024,-90.244086
404,2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,12.824653,80.04648
405,2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.522,27.875866,-81.804177
406,2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.072831,-78.484576
407,2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.933452,-81.019857
408,2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.091981,-85.234979
409,2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.132,35.719501,-86.325307
410,2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.83543,-76.29827
411,2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,37.357226,-79.958157
412,2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,44.090584,-87.659118
413,2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.971462,-96.330093
415,2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.678636,-89.025807
416,2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.786119,-107.232205
417,2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,40.756426,-74.057187
418,2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,29.908973,-89.941475
420,2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,34.985637,-78.044823
422,2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.743122,-83.823024
423,2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,51.209546,-2.644899
424,2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.956,26.173507,-80.099685
425,2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.562,32.604927,-116.610496
426,2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.462,38.074768,-102.618518
427,2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.733299,-84.891454
429,2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.561,41.423343,-73.629503
430,2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,13.397174,-15.801286
431,2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.428844,-112.1235
432,2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.307,36.575216,-87.333526
433,2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.048169,-76.563629
434,2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.66986,-122.973954
435,2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.487475,-112.931053
436,2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.553325,-114.510731
438,2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.819086,-94.3759
439,2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.293737,-104.606727
440,2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.412,27.752071,-82.679855
442,2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.906693,-84.57325
443,2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.480629,-87.282619
444,2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.591446,-119.705402
445,2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.316,40.495684,-81.450724
446,2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,47.488945,-122.325829
447,2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.466,41.327394,-110.297477
449,2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,33.691873,-84.66438
450,2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,43.019047,-112.451642
451,2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.264635,-79.098589
452,2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.521,35.128683,-106.579128
453,2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,39.409179,-83.026579
455,2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.132,30.903614,-94.020899
456,2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,39.192685,-83.147726
457,2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,47.774083,-122.360625
458,2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.369914,-81.660992
459,2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.086,38.86354,-84.614704
460,2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.552,35.19534,-80.81711
461,2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.906458,-98.705817
463,2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.81513,-92.20569
464,2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.83227,-101.508081
465,2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,33.59177,-85.89719
466,3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,32.324875,-90.922654
467,3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.293743,-82.984647
468,3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.790238,-77.726423
469,3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,36.047942,-90.290776
470,3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.074768,-102.618518
471,3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.496,37.452256,-79.10939
472,3093,RSTORE #4488,US-51,Merrill,WI,395,3.241,45.252864,-89.682451
473,3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.228421,-85.405308
475,3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,26.173507,-80.099685
476,3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,39.091798,-108.554491
477,3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet                                 ,OK,483,3.106,35.602108,-98.125723
478,3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,27.639032,-80.488942
479,3155,QUIK MART #18,US-72/SR-157,Tuscumbia                               ,AL,615,3.007,34.724587,-87.700771
480,3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,36.105819,-95.916194
481,3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.105819,-95.916194
483,3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,33.837731,-87.264946
484,3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,32.977517,-97.425278
485,3176,BP,US-6 & SR-15,New Paris                               ,IN,365,3.657,40.475594,-85.967487
487,3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.566,40.887328,-96.678697
489,3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman                                  ,SD,530,3.159,26.170294,-80.100072
490,3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,45.152225,10.705963
491,3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,28.174683,-81.825674
492,3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.042,37.97753,-85.73014
493,3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399,35.308002,-91.56618
495,3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759,26.243162,-80.130316
496,3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,39.192685,-83.147726
497,3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,33.012176,-80.182766
499,3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,27.223161,-98.146448
500,3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.367,35.268157,-90.46814
501,3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689,42.763414,-104.455232
502,3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,41.019613,-76.852116
504,3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.701,41.138437,-104.812406
505,3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock                       ,AR,695,3.249,34.784787,-92.258199
506,3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,43.284341,-76.143582
507,3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,43.036971,-70.838721
508,3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,37.329401,-121.96408
509,3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,35.393761,-97.602513
510,3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239,40.163537,-105.16261
511,3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.091,45.04557,7.671084
512,3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319,47.378169,-122.242278
514,3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,53.512289,-113.500093
515,3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,47.306433,-122.336834
516,3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,29.582392,-97.967398
517,3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,41.733299,-84.891454
518,3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.709,40.763075,-87.152334
520,3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,30.642511,-97.67433
521,3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449,28.41959,-81.293691
522,3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499,43.072788,-94.227136
523,3464,BOISE PETROLEUM LLC,"I-84,  EXIT 71",Boise,ID,785,3.379,43.945777,-115.884627
524,3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,195,3.132,32.043334,-81.099581
526,3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,35.477919,-80.626823
527,3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,43.265216,-72.514312
529,3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,18,3.086,30.772973,-83.306188
530,3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,610,3.309,30.12294,-93.890687
531,3522,SUNMART #308,US-59,Livingston                              ,TX,610,2.859,30.731384,-94.936
532,3526,JOE STOP 99,"I-75, EXIT 99 & SR-119",Anna,OH,411,3.064,47.492153,-122.292683
533,3530,SPARKYS ONE STOP #22,"I-35, EXIT 111B & US-30",Jefferson,IA,320,3.232,41.032238,-91.948874
534,3536,PETRO STOPPING CENTER #307,I-40 EAST & S LAKESIDE Dr,Amarillo,TX,585,3.279,35.197911,-101.741358
535,3539,Bigs 211,"I-10, EXIT 620 & SR-123",Seguin,TX,740,3.099,29.582392,-97.967398
536,3545,STOCKMENS TRUCK PLAZA,"I-494, EXIT 64A",South Saint Paul,MN,450,3.499,44.95304,-93.09013
537,3580,STINKER I 80 TRAVEL PLAZA,"I-80, EXIT 221 & SR-76",Sinclair,WY,838,3.759,47.929243,-122.301906
538,3585,CHEVRON,"I-80, EXIT 129",Lovelock,NV,966,3.499,40.17863,-118.477397
540,3592,TA BRIDGER TRAVEL CENTER #188,"I-80, EXIT 30 & CR-202",Fort Bridger,WY,835,3.716,13.729929,-60.952677
541,3593,TA Parowan Travel Center,"I-15, EXIT 78",Parowan,UT,910,3.706,37.840126,-112.829391
542,3605,SPEEDYS #6,"I-35, EXIT 33",Saint Joseph,MO,400,3.169,39.765776,-94.81477
543,3608,FUEL MART #787,"I-57, EXIT 212 & US-36",Tuscola,IL,280,3.199,32.722635,-86.236665
544,3614,PILOT TRAVEL CENTERS #35,"I-80/90, EXIT 72 & US-31",South Bend                              ,IN,465,3.799,41.672118,-86.277976
546,3616,PILOT TRAVEL CENTERS #15,"I-75, EXIT 210",Toledo,OH,550,3.772,41.673729,-83.563577
547,3619,ROAD RANGER #141,"I-70, EXIT 23",Brazil,IN,375,3.659,39.536303,-87.12219
548,3620,One9 #16,"I-71 & US-68, EXIT 50",Wilmington                              ,OH,315,3.142,39.895427,-83.812664
549,3645,SNOW SHOE TRAVEL PLAZA,"I-80, EXIT 147 & SR-144",Snow Shoe,PA,14,3.469,41.067188,-77.879949
550,3678,TIMES MARKET #299,US-281 BUS,Alice,TX,625,3.099,27.755771,-98.065931
551,3688,SPEEDWAY #2314,"I-94, EXIT 243 & SR-29",New Baltimore,MI,342,3.559,5.396046,100.286474
553,3692,CHARLOTTE TRAVEL PLAZA,"I-77,  EXIT 16B",Charlotte,NC,46,3.532,35.19534,-80.81711
555,3702,BEARS DEN TRADING POST #101,ST 37 11 MI E OF MASSENA,Hogansburg                              ,NY,39,3.649,44.97394,-74.66324
556,3707,SPEEDWAY #4704,"I-90, EXIT 154",Albert Lea,MN,425,3.299,43.653102,-93.369291
557,3718,SPEEDWAY #4706,"I-90, EXIT 265",Chamberlain,SD,455,3.299,43.825993,-99.29419
558,3719,KEYSTONE TRUCK STOP,US-22 & SR-164,Loretto,PA,14,3.999,39.445474,-83.854496
559,3725,GENEVA TRUCK STOP,"I-79, EXIT 35/141",Cochranton                              ,PA,240,3.816,41.520594,-80.047841
562,3745,PILOT TRAVEL CENTER #906-TOWN PUMP,"I-90, EXIT 408 & SR-78",Columbus,MT,780,3.581,33.183669,-117.297418
563,3759,EXXON,US-67 & SR-18,Newport,AR,695,4.132,33.03251,-116.883798
564,3767,SIMMONS TRAVEL CENTER,"I-95, EXIT 8 & US-301",Emporia,VA,180,3.099,36.69512,-77.535614
565,3772,Brake Time Corner Market,"I-25, EXIT 240",Burlington                              ,CO,800,3.499,40.46392,-86.434373
566,3774,SINCLAIR,"I-70, EXIT 438",Burlington                              ,CO,796,3.889,40.46392,-86.434373
567,3781,REATTA TRAVEL STOP,"I-76, EXIT 149 & SR-55/CR-81",Crook,CO,475,3.382,40.858794,-102.801396
568,3783,CIRCLE K #2744095,"I-25, EXIT 215",Denver,CO,800,3.299,39.740959,-104.985798
569,3794,SPEEDWAY #4701,"I-90, EXIT 73",Jackson,MN,425,3.299,43.674163,-95.154128
570,3817,FAST MARKET,"I-25, EXIT 158",Colorado Springs,CO,803,3.159,38.875356,-104.813228
571,3843,ONCUE EXPRESS #61,"I-35, EXIT 185 & US-77",Perry,OK,500,3.216,49.517202,17.76305
572,3868,SHORE STOP #279,US-13,Greenwood,DE,194,3.239,38.806951,-75.590665
575,3889,CIRCLE K #2701686,"I-75, EXIT 220",Bradenton,FL,225,3.439,27.491923,-82.58077
576,3907,SUNOCO,US-46 & SR-93,Palisades Park,NJ,105,3.279,40.84728,-73.996632
577,3908,SEMINOLE TRUCK STOP,"I-75, EXIT 354",Fort Lauderdale,FL,95,3.699,26.121044,-80.142951
578,3927,MICCOSUKEE SERVICE PLAZA,"I-75, EXIT 49 & SR-84",Fort Lauderdale                         ,FL,95,3.666,27.849255,-82.699951
579,3936,Uncle Petes Truck  Stop,"I-40, EXIT 239 & US-70/SR-26",Lebanon,TN,460,2.989,36.203187,-86.320404
580,3946,Fast Lane,US-24 & US-63,Moberly,MO,310,3.469,39.408431,-92.427938
581,3949,SUNSTOP #337,"I-10/SR-8, EXIT 303 & US-441",Lake City,FL,75,3.699,30.188826,-82.637793
582,3956,CIRCLE K #2707451,US-27/SR-25 & SR-70,Lake Placid,FL,225,3.399,28.306864,-81.383714
583,3964,SPEEDWAY #6604,"I-94, EXIT 66",Mattawan,MI,465,3.489,42.21848,-85.787589
585,3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,630,2.842,32.907748,-96.640291
587,3974,LOVES TRAVEL STOP #201,I-40 EXIT 41,Elk City,OK,483,3.126,35.412043,-99.410897
588,3975,SUNSTOP #334,"I-10, EXIT 335 & SR-121",Macclenny,FL,75,3.459,30.27947,-82.122946
589,3979,PETRO GARY 369,"I-80 & I-94, EXIT 9",Gary,IN,365,3.831,40.887328,-96.678697
590,4006,MISSILE MART #1,US-167 & SR-7,El Dorado,AR,635,3.499,25.928824,-80.186093
591,4008,BALDWIN TRAVEL PLAZA,"I-94, EXIT 19 & US HWY 63",Baldwin                                 ,WI,295,3.503,27.828938,-82.679794
592,4025,BP,"I-85, EXIT 21  & US-178",Anderson,SC,30,2.909,34.510773,-82.647178
593,4035,PILOT TRAVEL CENTER #430,"I-40,  EXIT 84",Russellville,AR,695,3.375,35.272489,-93.143411
595,4062,DUDLEYS TRUCK STOP RESTAURANT,US-220,Rocky Mount,VA,185,3.299,37.023618,-79.882589
596,4063,STUCKEY'S,"I-59, EXIT 67 & US-49",Hattiesburg,MS,620,2.999,31.302297,-89.309991
597,4080,SHELL DBA PILOT DEALER #874,US-41,Miami,FL,176,3.699,25.766368,-80.210268
599,4101,E-Z MART #4411,HIGHWAY 69 & COBBLESTONE DR,Pryor,OK,560,3.099,45.442085,-122.747254
601,4115,QUIKTRIP #707,"I-85 , EXIT 96",Atlanta,GA,18,3.341,33.769805,-84.414581
602,4119,JET FOOD STORE #82,US-441 & CR-13,Douglas,GA,10,3.441,5.557826,-0.306904
603,4156,PETRO STOPPING CENTER #305,"I-10, EXIT 582",San Antonio,TX,740,3.207,29.374994,-98.588562
604,4161,EL CHEAPO,I-95 & EXIT 76,Midway                                  ,GA,195,3.526,31.237081,-81.499646
605,4164,CIRCLE K #2723897,"I-75, EXIT 138",Thomasville,GA,20,3.236,30.840007,-83.978242
606,4169,TA KINGMAN TRAVEL CENTER,"I-40, EXIT 48 & US-93",Kingman,AZ,910,3.899,35.208957,-114.023342
607,4171,PETRO SERVE USA #11,US-2 & US-71,Bemidji,MN,355,3.499,47.476672,-94.88026
608,4172,FLYING J TRAVEL PLAZA #639,"I-90, EXIT 2",Post Falls,ID,970,3.762,47.716651,-116.947057
610,4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,285,3.296,34.580459,-84.942637
611,4193,TIGER MART #63,"I-20, EXIT 454",Grand Prairie,TX,630,3.599,32.676959,-97.023474
612,4199,PWI #574,"I-70, EXIT 193/US-40",Bunker Hill,KS,357,2.959,38.874495,-98.698935
613,4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,285,3.859,34.76008,-85.53108
615,4211,FLYING J #513,"I-15, EXIT 1",Jean,NV,910,3.732,35.77887,-115.32388
616,4220,KENNETT TRUCK STOP,"I-275, EXIT 16",Lawrenceburg                            ,IN,300,3.424,39.113838,-84.872112
617,4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,460,2.899,12.824653,80.04648
